0:0:0:0:0:0:0:1 - - [23/May/2015:19:40:20 +0200] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/May/2015:19:40:20 +0200] "GET /paws-and-claws/index.xhtml HTTP/1.1" 404 1035
0:0:0:0:0:0:0:1 - - [23/May/2015:19:40:20 +0200] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/May/2015:19:40:21 +0200] "GET /paws-and-claws/index.xhtml HTTP/1.1" 404 1035
0:0:0:0:0:0:0:1 - - [23/May/2015:19:40:21 +0200] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/May/2015:19:40:21 +0200] "GET /paws-and-claws/index.xhtml HTTP/1.1" 404 1035
0:0:0:0:0:0:0:1 - - [23/May/2015:19:40:21 +0200] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/May/2015:19:40:22 +0200] "GET /paws-and-claws/index.xhtml HTTP/1.1" 404 1035
0:0:0:0:0:0:0:1 - - [23/May/2015:19:40:22 +0200] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/May/2015:19:40:22 +0200] "GET /paws-and-claws/index.xhtml HTTP/1.1" 404 1035
0:0:0:0:0:0:0:1 - - [23/May/2015:19:40:22 +0200] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/May/2015:19:40:22 +0200] "GET /paws-and-claws/index.xhtml HTTP/1.1" 404 1035
0:0:0:0:0:0:0:1 - - [23/May/2015:19:40:22 +0200] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/May/2015:19:40:23 +0200] "GET /paws-and-claws/index.xhtml HTTP/1.1" 404 1035
0:0:0:0:0:0:0:1 - - [23/May/2015:19:40:23 +0200] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/May/2015:19:40:23 +0200] "GET /paws-and-claws/index.xhtml HTTP/1.1" 404 1035
0:0:0:0:0:0:0:1 - - [23/May/2015:19:40:23 +0200] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/May/2015:19:40:23 +0200] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/May/2015:19:40:26 +0200] "GET /paws-and-claws/index.xhtml HTTP/1.1" 200 5720
0:0:0:0:0:0:0:1 - - [23/May/2015:19:40:26 +0200] "GET /paws-and-claws/index.xhtml HTTP/1.1" 200 5720
0:0:0:0:0:0:0:1 - - [23/May/2015:19:40:26 +0200] "GET /paws-and-claws/javax.faces.resource/common-style.css.xhtml?ln=css HTTP/1.1" 200 325
0:0:0:0:0:0:0:1 - - [23/May/2015:19:40:26 +0200] "GET /paws-and-claws/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/May/2015:19:40:26 +0200] "GET /paws-and-claws/template/common/navBarStyle.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/May/2015:19:40:26 +0200] "GET /paws-and-claws/logo.png HTTP/1.1" 200 30965
0:0:0:0:0:0:0:1 - - [23/May/2015:19:40:26 +0200] "GET /paws-and-claws/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/May/2015:19:41:18 +0200] "GET /paws-and-claws/index.xhtml HTTP/1.1" 200 5723
0:0:0:0:0:0:0:1 - - [23/May/2015:19:41:18 +0200] "GET /paws-and-claws/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/May/2015:19:44:26 +0200] "GET /paws-and-claws/index.xhtml HTTP/1.1" 200 5723
0:0:0:0:0:0:0:1 - - [23/May/2015:19:44:26 +0200] "GET /paws-and-claws/logo.png HTTP/1.1" 200 36048
0:0:0:0:0:0:0:1 - - [23/May/2015:19:44:29 +0200] "GET /paws-and-claws/index.xhtml HTTP/1.1" 200 5723
0:0:0:0:0:0:0:1 - - [23/May/2015:19:44:29 +0200] "GET /paws-and-claws/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/May/2015:19:45:32 +0200] "GET /paws-and-claws/index.xhtml HTTP/1.1" 200 5723
0:0:0:0:0:0:0:1 - - [23/May/2015:19:45:32 +0200] "GET /paws-and-claws/logo.png HTTP/1.1" 200 30965
0:0:0:0:0:0:0:1 - - [23/May/2015:19:45:37 +0200] "GET /paws-and-claws/index.xhtml HTTP/1.1" 200 5723
0:0:0:0:0:0:0:1 - - [23/May/2015:19:49:20 +0200] "GET /paws-and-claws/index.xhtml HTTP/1.1" 200 5735
0:0:0:0:0:0:0:1 - - [23/May/2015:19:49:20 +0200] "GET /paws-and-claws/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/May/2015:19:49:24 +0200] "GET /paws-and-claws/index.xhtml HTTP/1.1" 200 5735
0:0:0:0:0:0:0:1 - - [23/May/2015:19:50:33 +0200] "GET /paws-and-claws/index.xhtml HTTP/1.1" 404 1035
0:0:0:0:0:0:0:1 - - [23/May/2015:19:50:38 +0200] "GET /paws-and-claws/index.xhtml HTTP/1.1" 200 5712
0:0:0:0:0:0:0:1 - - [23/May/2015:19:50:38 +0200] "GET /paws-and-claws/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/May/2015:20:03:02 +0200] "GET /paws-and-claws/login.xhtml HTTP/1.1" 200 1065
0:0:0:0:0:0:0:1 - - [23/May/2015:20:04:28 +0200] "GET /paws-and-claws/login.xhtml HTTP/1.1" 200 1065
0:0:0:0:0:0:0:1 - - [23/May/2015:20:04:31 +0200] "GET /paws-and-claws/index.xhtml HTTP/1.1" 200 5712
0:0:0:0:0:0:0:1 - - [23/May/2015:20:04:31 +0200] "GET /paws-and-claws/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/May/2015:20:04:31 +0200] "GET /paws-and-claws/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/May/2015:20:04:31 +0200] "GET /paws-and-claws/template/common/navBarStyle.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/May/2015:20:04:31 +0200] "GET /paws-and-claws/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/May/2015:20:24:13 +0200] "GET /paws-and-claws/index.xhtml HTTP/1.1" 200 5753
0:0:0:0:0:0:0:1 - - [23/May/2015:20:24:13 +0200] "GET /paws-and-claws/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/May/2015:20:24:13 +0200] "GET /paws-and-claws/template/common/navBarStyle.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/May/2015:20:24:13 +0200] "GET /paws-and-claws/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/May/2015:20:24:13 +0200] "GET /paws-and-claws/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/May/2015:20:24:16 +0200] "GET /paws-and-claws/catalogo.xhtml HTTP/1.1" 500 5524
0:0:0:0:0:0:0:1 - - [23/May/2015:20:31:35 +0200] "GET /paws-and-claws/index.xhtml HTTP/1.1" 404 1035
0:0:0:0:0:0:0:1 - - [23/May/2015:20:31:40 +0200] "GET /paws-and-claws/index.xhtml HTTP/1.1" 200 5753
0:0:0:0:0:0:0:1 - - [23/May/2015:20:31:40 +0200] "GET /paws-and-claws/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/May/2015:20:31:40 +0200] "GET /paws-and-claws/javax.faces.resource/common-style.css.xhtml?ln=css HTTP/1.1" 200 325
0:0:0:0:0:0:0:1 - - [23/May/2015:20:31:40 +0200] "GET /paws-and-claws/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/May/2015:20:31:40 +0200] "GET /paws-and-claws/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/May/2015:20:31:40 +0200] "GET /paws-and-claws/template/common/navBarStyle.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/May/2015:20:31:40 +0200] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/May/2015:20:31:41 +0200] "GET /paws-and-claws/catalogo.xhtml HTTP/1.1" 500 5469
0:0:0:0:0:0:0:1 - - [23/May/2015:20:37:32 +0200] "GET /paws-and-claws/catalogo.xhtml HTTP/1.1" 404 1041
0:0:0:0:0:0:0:1 - - [23/May/2015:20:37:36 +0200] "GET /paws-and-claws/catalogo.xhtml HTTP/1.1" 500 5469
0:0:0:0:0:0:0:1 - - [23/May/2015:20:37:36 +0200] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/May/2015:20:37:45 +0200] "GET /paws-and-claws/catalogo.xhtml HTTP/1.1" 500 5469
0:0:0:0:0:0:0:1 - - [23/May/2015:20:37:45 +0200] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/May/2015:20:37:46 +0200] "GET /paws-and-claws/catalogo.xhtml HTTP/1.1" 500 5469
0:0:0:0:0:0:0:1 - - [23/May/2015:20:37:46 +0200] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/May/2015:20:37:46 +0200] "GET /paws-and-claws/catalogo.xhtml HTTP/1.1" 500 5469
0:0:0:0:0:0:0:1 - - [23/May/2015:20:37:46 +0200] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/May/2015:20:37:47 +0200] "GET /paws-and-claws/catalogo.xhtml HTTP/1.1" 500 5469
0:0:0:0:0:0:0:1 - - [23/May/2015:20:37:47 +0200] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/May/2015:20:37:47 +0200] "GET /paws-and-claws/catalogo.xhtml HTTP/1.1" 500 5469
0:0:0:0:0:0:0:1 - - [23/May/2015:20:37:47 +0200] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/May/2015:20:37:48 +0200] "GET /paws-and-claws/catalogo.xhtml HTTP/1.1" 500 5469
0:0:0:0:0:0:0:1 - - [23/May/2015:20:37:48 +0200] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/May/2015:20:37:48 +0200] "GET /paws-and-claws/catalogo.xhtml HTTP/1.1" 500 5469
0:0:0:0:0:0:0:1 - - [23/May/2015:20:37:48 +0200] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/May/2015:20:37:48 +0200] "GET /paws-and-claws/catalogo.xhtml HTTP/1.1" 500 5469
0:0:0:0:0:0:0:1 - - [23/May/2015:20:37:48 +0200] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/May/2015:20:37:49 +0200] "GET /paws-and-claws/catalogo.xhtml HTTP/1.1" 500 5469
0:0:0:0:0:0:0:1 - - [23/May/2015:20:37:49 +0200] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/May/2015:20:39:19 +0200] "GET /paws-and-claws/catalogo.xhtml HTTP/1.1" 500 5469
0:0:0:0:0:0:0:1 - - [23/May/2015:20:41:51 +0200] "GET /paws-and-claws/catalogo.xhtml HTTP/1.1" 500 5469
0:0:0:0:0:0:0:1 - - [23/May/2015:21:32:51 +0200] "GET /paws-and-claws/index.xhtml HTTP/1.1" 200 5753
0:0:0:0:0:0:0:1 - - [23/May/2015:21:32:51 +0200] "GET /paws-and-claws/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/May/2015:21:32:51 +0200] "GET /paws-and-claws/template/common/navBarStyle.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/May/2015:21:32:51 +0200] "GET /paws-and-claws/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/May/2015:21:32:51 +0200] "GET /paws-and-claws/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/May/2015:21:33:01 +0200] "GET /paws-and-claws/aggiungiProdotto.xhtml HTTP/1.1" 200 1320
0:0:0:0:0:0:0:1 - - [23/May/2015:21:33:17 +0200] "POST /paws-and-claws/aggiungiProdotto.xhtml HTTP/1.1" 500 5614
0:0:0:0:0:0:0:1 - - [23/May/2015:21:37:32 +0200] "GET /paws-and-claws/aggiungiProdotto.xhtml HTTP/1.1" 200 1242
0:0:0:0:0:0:0:1 - - [23/May/2015:21:50:42 +0200] "GET /paws-and-claws/aggiungiProdotto.xhtml HTTP/1.1" 500 558
0:0:0:0:0:0:0:1 - - [23/May/2015:21:52:54 +0200] "GET /paws-and-claws/aggiungiProdotto.xhtml HTTP/1.1" 500 558
0:0:0:0:0:0:0:1 - - [23/May/2015:21:52:56 +0200] "GET /paws-and-claws/aggiungiProdotto.xhtml HTTP/1.1" 500 558
0:0:0:0:0:0:0:1 - - [23/May/2015:21:53:25 +0200] "GET /paws-and-claws/aggiungiProdotto.xhtml HTTP/1.1" 500 558
0:0:0:0:0:0:0:1 - - [23/May/2015:21:53:28 +0200] "GET /paws-and-claws/aggiungiProdotto.xhtml HTTP/1.1" 500 558
0:0:0:0:0:0:0:1 - - [23/May/2015:21:55:46 +0200] "GET /paws-and-claws/aggiungiProdotto.xhtml HTTP/1.1" 200 1320
0:0:0:0:0:0:0:1 - - [23/May/2015:21:55:55 +0200] "POST /paws-and-claws/aggiungiProdotto.xhtml HTTP/1.1" 500 2251
0:0:0:0:0:0:0:1 - - [23/May/2015:21:56:45 +0200] "POST /paws-and-claws/aggiungiProdotto.xhtml HTTP/1.1" 500 2251
0:0:0:0:0:0:0:1 - - [23/May/2015:21:57:54 +0200] "GET /paws-and-claws/index.xhtml HTTP/1.1" 200 5753
0:0:0:0:0:0:0:1 - - [23/May/2015:21:57:54 +0200] "GET /paws-and-claws/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/May/2015:21:57:54 +0200] "GET /paws-and-claws/template/common/navBarStyle.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/May/2015:21:57:54 +0200] "GET /paws-and-claws/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/May/2015:21:57:54 +0200] "GET /paws-and-claws/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/May/2015:21:58:18 +0200] "GET /paws-and-claws/index.html HTTP/1.1" 404 1033
0:0:0:0:0:0:0:1 - - [23/May/2015:22:11:00 +0200] "GET /paws-and-claws/login.xhtml HTTP/1.1" 200 1065
0:0:0:0:0:0:0:1 - - [23/May/2015:22:11:06 +0200] "POST /paws-and-claws/login.xhtml HTTP/1.1" 200 1071
0:0:0:0:0:0:0:1 - - [23/May/2015:22:11:11 +0200] "GET /paws-and-claws/index.xhtml HTTP/1.1" 200 3209
0:0:0:0:0:0:0:1 - - [23/May/2015:22:11:11 +0200] "GET /paws-and-claws/javax.faces.resource/oamSubmit.js.xhtml?ln=org.apache.myfaces HTTP/1.1" 200 1874
0:0:0:0:0:0:0:1 - - [23/May/2015:22:11:18 +0200] "POST /paws-and-claws/index.xhtml HTTP/1.1" 500 4107
0:0:0:0:0:0:0:1 - - [23/May/2015:22:12:43 +0200] "GET /paws-and-claws/index.xhtml HTTP/1.1" 404 1035
0:0:0:0:0:0:0:1 - - [23/May/2015:22:12:47 +0200] "GET /paws-and-claws/index.xhtml HTTP/1.1" 200 5756
0:0:0:0:0:0:0:1 - - [23/May/2015:22:12:47 +0200] "GET /paws-and-claws/javax.faces.resource/common-style.css.xhtml?ln=css HTTP/1.1" 200 325
0:0:0:0:0:0:0:1 - - [23/May/2015:22:12:47 +0200] "GET /paws-and-claws/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/May/2015:22:12:47 +0200] "GET /paws-and-claws/template/common/navBarStyle.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/May/2015:22:12:47 +0200] "GET /paws-and-claws/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/May/2015:22:12:47 +0200] "GET /paws-and-claws/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/May/2015:22:12:47 +0200] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/May/2015:22:12:49 +0200] "GET /paws-and-claws/aggiungiProdotto.xhtml HTTP/1.1" 200 1320
0:0:0:0:0:0:0:1 - - [23/May/2015:22:12:57 +0200] "POST /paws-and-claws/aggiungiProdotto.xhtml HTTP/1.1" 500 5283
